chr10	129773871	129775871	Olfr809	.	+	9	439	2000	0.2195000
chr10	129791587	129793587	Olfr810	.	-	4	186	2000	0.0930000
chr10	129802523	129804523	Olfr811	.	-	7	239	2000	0.1195000
chr10	129843040	129845040	Olfr812	.	-	6	274	2000	0.1370000
chr10	129854520	129856520	Olfr813	.	+	5	235	2000	0.1175000
chr10	129874755	129876755	Olfr814	.	-	3	147	2000	0.0735000
chr10	129902726	129904726	Olfr815	.	-	4	160	2000	0.0800000
chr10	129912276	129914276	Olfr816	.	-	11	465	2000	0.2325000
chr10	129946060	129948060	Olfr818	.	-	4	191	2000	0.0955000
chr10	129966698	129968698	Olfr819	.	-	5	248	2000	0.1240000
chr10	129984424	129986424	Olfr247	.	-	9	320	2000	0.1600000
chr10	130015363	130017363	Olfr820	.	+	9	381	2000	0.1905000
chr10	130031628	130033628	Olfr821	.	+	7	268	2000	0.1340000
chr10	130072412	130074412	Olfr822	.	+	2	99	2000	0.0495000
chr10	130112788	130114788	Olfr823	.	-	8	326	2000	0.1630000
chr10	130127055	130129055	Olfr824	.	-	7	345	2000	0.1725000
chr10	130163324	130165324	Olfr825	.	-	12	550	2000	0.2750000
chr10	130180878	130182878	Olfr826	.	-	4	194	2000	0.0970000
chr10	130211128	130213128	Olfr827	.	-	7	272	2000	0.1360000
chr10	130280240	130282240	Neurod4	.	-	6	292	2000	0.1460000
chr10	130320852	130322852	Tespa1	.	+	5	216	2000	0.1080000
chr10	130394241	130396241	Vmn2r84	.	-	7	287	2000	0.1435000
chr10	130429612	130431612	Vmn2r85	.	-	8	344	2000	0.1720000
chr10	130455894	130457894	Vmn2r86	.	-	9	394	2000	0.1970000
chr10	130497379	130499379	Vmn2r87	.	-	7	332	2000	0.1660000
chr11	3122021	3124021	Pisd-ps1	.	+	34	755	2000	0.3775000
chr11	3193463	3195463	Sfi1	.	-	195	1849	2000	0.9245000
chr11	3200353	3202353	Eif4enif1	.	+	15	603	2000	0.3015000
chr11	3266386	3268386	Drg1	.	-	20	553	2000	0.2765000
chr11	3287131	3289131	Patz1	.	+	8	352	2000	0.1760000
chr11	3307000	3309000	Gm11944	.	+	8	363	2000	0.1815000
chr11	3328731	3330731	Pik3ip1	.	+	8	363	2000	0.1815000
chr11	3409235	3411235	Limk2	.	-	10	390	2000	0.1950000
chr11	3450437	3452437	8430429K09Rik	.	+	23	777	2000	0.3885000
chr11	3452325	3454325	Rnf185	.	-	16	659	2000	0.3295000
chr11	3462990	3464990	Mir3470a	.	-	1	48	2000	0.0240000
chr11	3486227	3488227	Pla2g3	.	+	7	347	2000	0.1735000
chr11	3504821	3506821	Inpp5j	.	-	14	569	2000	0.2845000
chr11	3512702	3514702	Selm	.	+	9	447	2000	0.2235000
chr11	3539292	3541292	Smtn	.	-	9	377	2000	0.1885000
chr11	3647494	3649494	Morc2a	.	+	33	1023	2000	0.5115000
chr11	3648808	3650808	Tug1	.	-	33	1078	2000	0.5390000
chr11	3863903	3865903	Osbp2	.	-	6	296	2000	0.1480000
chr11	3893240	3895240	Dusp18	.	+	14	527	2000	0.2635000
chr11	3895126	3897126	4921536K21Rik	.	-	15	598	2000	0.2990000
chr11	3914664	3916664	Slc35e4	.	-	13	543	2000	0.2715000
chr11	3932078	3934078	Tcn2	.	-	13	645	2000	0.3225000
chr11	3961975	3963975	Pes1	.	+	12	476	2000	0.2380000
chr11	3981636	3983636	Gal3st1	.	+	13	530	2000	0.2650000
chr11	4029782	4031782	Sec14l4	.	+	4	199	2000	0.0995000
chr11	4062853	4064853	Sec14l3	.	+	5	226	2000	0.1130000
chr11	4095431	4097431	Mtfp1	.	-	20	785	2000	0.3925000
chr11	4118729	4120729	Sec14l2	.	-	5	212	2000	0.1060000
chr11	4133160	4135160	Rnf215	.	+	12	479	2000	0.2395000
chr11	4137364	4139364	Mir3060	.	+	3	148	2000	0.0740000
chr11	4158354	4160354	Sf3a1	.	+	8	368	2000	0.1840000
chr11	4160293	4162293	Ccdc157	.	-	14	520	2000	0.2600000
chr11	4184833	4186833	Tbc1d10a	.	+	6	297	2000	0.1485000
chr11	4216251	4218251	Gatsl3	.	+	10	388	2000	0.1940000
chr11	4234785	4236785	Osm	.	+	7	277	2000	0.1385000
chr11	4255568	4257568	Lif	.	+	7	344	2000	0.1720000
chr11	4441082	4443082	Hormad2	.	-	10	397	2000	0.1985000
chr11	4594815	4596815	Mtmr3	.	-	8	363	2000	0.1815000
chr11	4630011	4632011	Gm11961	.	-	14	644	2000	0.3220000
chr11	4635793	4637793	Ascc2	.	+	13	484	2000	0.2420000
chr11	4702678	4704678	Zmat5	.	+	25	908	2000	0.4540000
chr11	4704344	4706344	Uqcr10	.	-	17	709	2000	0.3545000
chr11	4746778	4748778	Cabp7	.	-	8	298	2000	0.1490000
chr11	4849544	4851544	Nf2	.	-	4	157	2000	0.0785000
chr11	4872003	4874003	Nipsnap1	.	+	12	485	2000	0.2425000
chr11	4893343	4895343	Thoc5	.	+	18	745	2000	0.3725000
chr11	4945521	4947521	Ap1b1	.	+	9	332	2000	0.1660000
chr11	4948064	4950064	Nefh	.	-	5	249	2000	0.1245000
chr11	5056128	5058128	Rasl10a	.	+	6	279	2000	0.1395000
chr11	5065327	5067327	Gas2l1	.	-	8	356	2000	0.1780000
chr11	5097438	5099438	Rhbdd3	.	+	46	1212	2000	0.6060000
chr11	5099077	5101077	Ewsr1	.	-	21	520	2000	0.2600000
chr11	5152222	5154222	Emid1	.	-	8	378	2000	0.1890000
chr11	5252598	5254598	Mir3079	.	+	12	460	2000	0.2300000
chr11	5261610	5263610	Kremen1	.	-	11	449	2000	0.2245000
chr11	5444847	5446847	Znrf3	.	-	11	486	2000	0.2430000
chr11	5518967	5520967	Xbp1	.	+	25	955	2000	0.4775000
chr11	5542217	5544217	Ccdc117	.	-	8	329	2000	0.1645000
chr11	5567684	5569684	Ankrd36	.	+	5	247	2000	0.1235000
chr11	5707699	5709699	Mrps24	.	-	5	242	2000	0.1210000
chr11	5760150	5762150	2210015D19Rik	.	+	12	443	2000	0.2215000
chr11	5762376	5764376	Urgcp	.	-	9	364	2000	0.1820000
chr11	5786483	5788483	Dbnl	.	+	16	577	2000	0.2885000
chr11	5803796	5805796	Pgam2	.	-	13	563	2000	0.2815000
chr11	5838016	5840016	Polm	.	-	11	464	2000	0.2320000
chr11	5859866	5861866	Aebp1	.	+	13	589	2000	0.2945000
chr11	5878256	5880256	Pold2	.	-	6	253	2000	0.1265000
chr11	5898782	5900782	Myl7	.	-	5	156	2000	0.0780000
chr11	5949599	5951599	Gck	.	-	8	393	2000	0.1965000
chr11	5953758	5955758	Ykt6	.	+	9	390	2000	0.1950000
chr11	6065748	6067748	Camk2b	.	-	4	200	2000	0.1000000
chr11	6173331	6175331	Rps15a-ps6	.	-	8	295	2000	0.1475000
chr11	6200451	6202451	Nudcd3	.	-	14	497	2000	0.2485000
chr11	6230245	6232245	Npc1l1	.	-	17	592	2000	0.2960000
chr11	6267729	6269729	Ddx56	.	-	14	558	2000	0.2790000
chr11	6274837	6276837	Tmed4	.	-	8	365	2000	0.1825000
chr11	6289597	6291597	Ogdh	.	+	13	506	2000	0.2530000
chr11	6387364	6389364	Zmiz2	.	+	19	619	2000	0.3095000
chr11	6413870	6415870	Ppia	.	+	14	552	2000	0.2760000
chr11	6444443	6446443	H2afv	.	-	13	479	2000	0.2395000
chr11	6476076	6478076	Purb	.	-	30	1080	2000	0.5400000
chr11	6520958	6522958	Myo1g	.	-	2	98	2000	0.0490000
chr11	6528760	6530760	Gm11974	.	-	9	427	2000	0.2135000
chr11	6544887	6546887	Ccm2	.	+	13	432	2000	0.2160000
chr11	6606054	6608054	Nacad	.	-	6	298	2000	0.1490000
chr11	6620419	6622419	Snora5c	.	-	8	328	2000	0.1640000
chr11	6626067	6628067	Tbrg4	.	-	28	823	2000	0.4115000
chr11	6638649	6640649	Wap	.	-	2	100	2000	0.0500000
chr11	6656533	6658533	Ramp3	.	+	9	394	2000	0.1970000
chr11	6660236	6662236	Gm11978	.	-	7	325	2000	0.1625000
chr11	6720037	6722037	Gm11981	.	-	6	292	2000	0.1460000
chr11	7061489	7063489	Adcy1	.	+	7	341	2000	0.1705000
chr11	7188569	7190569	Gm11985	.	-	8	348	2000	0.1740000
chr11	7195787	7197787	Igfbp1	.	+	8	396	2000	0.1980000
chr11	7213923	7215923	Igfbp3	.	-	10	475	2000	0.2375000
chr11	8664535	8666535	Tns3	.	-	11	463	2000	0.2315000
chr11	9011137	9013137	Hus1	.	-	5	241	2000	0.1205000
chr11	9046592	9048592	Gm11992	.	+	9	284	2000	0.1420000
chr11	9048991	9050991	Sun3	.	-	10	451	2000	0.2255000
chr11	9116008	9118008	Upp1	.	+	6	264	2000	0.1320000
chr11	9189942	9191942	Abca13	.	+	8	345	2000	0.1725000
chr11	11112016	11114016	Vwc2	.	+	10	436	2000	0.2180000
chr11	11462419	11464419	Zpbp	.	-	5	179	2000	0.0895000
chr11	11487266	11489266	4930415F15Rik	.	+	8	306	2000	0.1530000
chr11	11684213	11686213	Ikzf1	.	+	7	308	2000	0.1540000
chr11	11808962	11810962	Fignl1	.	-	5	236	2000	0.1180000
chr11	11866123	11868123	1700042O10Rik	.	+	8	368	2000	0.1840000
chr11	11898144	11900144	Ddc	.	-	11	402	2000	0.2010000
chr11	12037420	12039420	Grb10	.	-	5	207	2000	0.1035000
chr11	12464960	12466960	Cobl	.	-	11	498	2000	0.2490000
chr11	14597240	14599240	Pom121l12	.	+	3	132	2000	0.0660000
chr11	14599225	14601225	1700046C09Rik	.	-	6	256	2000	0.1280000
chr11	16255724	16257724	Vstm2a	.	+	12	505	2000	0.2525000
chr11	16508484	16510484	Sec61g	.	-	14	481	2000	0.2405000
chr11	16750203	16752203	Egfr	.	+	4	198	2000	0.0990000
chr11	16949410	16951410	Fbxo48	.	+	11	468	2000	0.2340000
chr11	16951093	16953093	2810442I21Rik	.	-	13	516	2000	0.2580000
chr11	17008718	17010718	Plek	.	-	6	232	2000	0.1160000
chr11	17049934	17051934	Cnrip1	.	+	8	365	2000	0.1825000
chr11	17157298	17159298	Ppp3r1	.	+	14	524	2000	0.2620000
chr11	17209893	17211893	Wdr92	.	+	18	652	2000	0.3260000
chr11	17211589	17213589	Pno1	.	-	24	902	2000	0.4510000
chr11	17255618	17257618	C1d	.	+	10	468	2000	0.2340000
chr11	17953875	17955875	Etaa1	.	-	5	250	2000	0.1250000
chr11	19018969	19020969	Meis1	.	-	5	247	2000	0.1235000
chr11	19063275	19065275	4933406G16Rik	.	+	10	424	2000	0.2120000
chr11	19922442	19924442	Spred2	.	+	12	411	2000	0.2055000
chr11	20112951	20114951	Actr2	.	-	12	441	2000	0.2205000
chr11	20199602	20201602	Rab1	.	+	23	753	2000	0.3765000
chr11	20249424	20251424	Cep68	.	-	10	472	2000	0.2360000
chr11	20332713	20334713	Slc1a4	.	-	9	355	2000	0.1775000
chr11	20541253	20543253	Sertad2	.	+	12	431	2000	0.2155000
chr11	20741548	20743548	Aftph	.	-	20	702	2000	0.3510000
chr11	20831108	20833108	1110067D22Rik	.	-	14	382	2000	0.1910000
chr11	21089324	21091324	Peli1	.	+	9	444	2000	0.2220000
chr11	21236889	21238889	Vps54	.	+	24	624	2000	0.3120000
chr11	21344675	21346675	Mir1933	.	-	7	306	2000	0.1530000
chr11	21370879	21372879	Ugp2	.	-	29	857	2000	0.4285000
chr11	21511180	21513180	4932414J04Rik	.	-	15	668	2000	0.3340000
chr11	21570281	21572281	Wdpcp	.	+	21	730	2000	0.3650000
chr11	21571934	21573934	Mdh1	.	-	10	439	2000	0.2195000
chr11	22001651	22003651	Otx1	.	-	7	308	2000	0.1540000
chr11	22286795	22288795	Ehbp1	.	-	16	662	2000	0.3310000
chr11	22510283	22512283	Tmem17	.	+	4	193	2000	0.0965000
chr11	22860336	22862336	B3gnt2	.	-	11	431	2000	0.2155000
chr11	22970005	22972005	Zrsr1	.	+	7	313	2000	0.1565000
chr11	22982284	22984284	Commd1	.	-	17	712	2000	0.3560000
chr11	22988593	22990593	Cct4	.	+	11	409	2000	0.2045000
chr11	23011387	23013387	Fam161a	.	+	9	321	2000	0.1605000
chr11	23254041	23256041	Xpo1	.	+	20	663	2000	0.3315000
chr11	23304895	23306895	Usp34	.	+	19	812	2000	0.4060000
chr11	23497946	23499946	Ahsa2	.	-	5	214	2000	0.1070000
chr11	23519942	23521942	1700093K21Rik	.	-	11	520	2000	0.2600000
chr11	23558842	23560842	Gm12060	.	-	5	244	2000	0.1220000
chr11	23633631	23635631	0610010F05Rik	.	-	7	309	2000	0.1545000
chr11	23663674	23665674	Pus10	.	+	10	431	2000	0.2155000
chr11	23665935	23667935	Pex13	.	-	30	959	2000	0.4795000
chr11	23770970	23772970	Rel	.	-	18	514	2000	0.2570000
chr11	23895270	23897270	Papolg	.	-	8	353	2000	0.1765000
chr11	24076056	24078056	Bcl11a	.	+	16	582	2000	0.2910000
chr11	24479909	24481909	4933430M04Rik	.	+	7	294	2000	0.1470000
chr11	24730722	24732722	Gm10466	.	-	7	305	2000	0.1525000
chr11	25324107	25326107	4933427E13Rik	.	+	10	420	2000	0.2100000
chr11	26210576	26212576	5730522E02Rik	.	-	10	430	2000	0.2150000
chr11	26385084	26387084	Fancl	.	+	12	497	2000	0.2485000
chr11	26593920	26595920	Vrk2	.	-	13	598	2000	0.2990000
chr11	26783108	26785108	Gm12070	.	+	7	337	2000	0.1685000
chr11	28584296	28586296	Ccdc85a	.	-	10	363	2000	0.1815000
chr11	28679564	28681564	2810471M01Rik	.	+	9	382	2000	0.1910000
chr11	28744191	28746191	Mir216b	.	+	6	257	2000	0.1285000
chr11	28755012	28757012	Mir216a	.	+	16	543	2000	0.2715000
chr11	28761728	28763728	Mir217	.	+	9	408	2000	0.2040000
chr11	28851205	28853205	Efemp1	.	+	5	244	2000	0.1220000
chr11	29128751	29130751	Pnpt1	.	+	8	330	2000	0.1650000
chr11	29170907	29172907	Smek2	.	+	18	698	2000	0.3490000
chr11	29247272	29249272	Ccdc104	.	-	10	344	2000	0.1720000
chr11	29371775	29373775	Ccdc88a	.	+	2	100	2000	0.0500000
chr11	29515033	29517033	Prorsd1	.	-	6	217	2000	0.1085000
chr11	29524457	29526457	Mtif2	.	+	18	680	2000	0.3400000
chr11	29545950	29547950	1700034F02Rik	.	+	22	785	2000	0.3925000
chr11	29548040	29550040	Rps27a	.	-	10	471	2000	0.2355000
chr11	29690898	29692898	Rtn4	.	+	7	325	2000	0.1625000
chr11	29825668	29827668	4931440F15Rik	.	-	7	309	2000	0.1545000
chr11	30026033	30028033	Eml6	.	-	7	342	2000	0.1710000
chr11	30219772	30221772	Spnb2	.	-	11	518	2000	0.2590000
chr11	30471829	30473829	4930505A04Rik	.	-	8	400	2000	0.2000000
chr11	30649396	30651396	Acyp2	.	-	11	375	2000	0.1875000
chr11	30769775	30771775	Psme4	.	+	8	261	2000	0.1305000
chr11	30883358	30885358	Gpr75	.	+	6	267	2000	0.1335000
chr11	30952398	30954398	Asb3	.	+	11	467	2000	0.2335000
chr11	30954131	30956131	Erlec1	.	-	11	469	2000	0.2345000
chr11	30986365	30988365	Chac2	.	-	8	275	2000	0.1375000
chr11	31370061	31372061	Stc2	.	-	10	334	2000	0.1670000
chr11	31671862	31673862	Bod1	.	-	14	599	2000	0.2995000
chr11	31870211	31872211	Cpeb4	.	+	33	1060	2000	0.5300000
chr11	31963633	31965633	4930524B15Rik	.	+	8	316	2000	0.1580000
chr11	31998459	32000459	Nsg2	.	+	3	149	2000	0.0745000
chr11	32200279	32202279	Il9r	.	-	7	257	2000	0.1285000
chr11	32203415	32205415	Snrnp25	.	+	6	237	2000	0.1185000
chr11	32222293	32224293	Rhbdf1	.	-	8	371	2000	0.1855000
chr11	32224505	32226505	Mpg	.	+	10	435	2000	0.2175000
chr11	32267614	32269614	Nprl3	.	-	17	636	2000	0.3180000
chr11	32274600	32276600	Hba-x	.	+	5	223	2000	0.1115000
chr11	32281672	32283672	Hba-a1	.	+	6	299	2000	0.1495000
chr11	32281675	32283675	Hba-a2	.	+	6	299	2000	0.1495000
chr11	32284964	32286964	Hbq1b	.	+	7	332	2000	0.1660000
chr11	32298069	32300069	Hbq1a	.	+	5	238	2000	0.1190000
chr11	32345811	32347811	Sh3pxd2b	.	+	5	247	2000	0.1235000
chr11	32453372	32455372	Ubtd2	.	+	15	505	2000	0.2525000
chr11	32527574	32529574	Efcab9	.	-	5	183	2000	0.0915000
chr11	32531266	32533266	Stk10	.	+	14	550	2000	0.2750000
chr11	32640875	32642875	Fbxw11	.	+	24	826	2000	0.4130000
chr11	32824594	32826594	1700008A04Rik	.	-	5	246	2000	0.1230000
chr11	33147400	33149400	Fgf18	.	-	6	255	2000	0.1275000
chr11	33163206	33165206	Npm1	.	-	12	565	2000	0.2825000
chr11	33203588	33205588	Tlx3	.	-	6	199	2000	0.0995000
chr11	33513746	33515746	Ranbp17	.	-	4	198	2000	0.0990000
chr11	33578957	33580957	Gabrp	.	-	10	402	2000	0.2010000
chr11	33961013	33963013	Kcnmb1	.	+	5	222	2000	0.1110000
chr11	33993193	33995193	Kcnip1	.	-	6	263	2000	0.1315000
chr11	34045201	34047201	Lcp2	.	+	7	322	2000	0.1610000
chr11	34208089	34210089	Foxi1	.	-	6	250	2000	0.1250000
chr11	34312822	34314822	Fam196b	.	+	8	332	2000	0.1660000
chr11	34514545	34516545	Dock2	.	-	9	398	2000	0.1990000
chr11	34833641	34835641	Ccdc99	.	-	16	604	2000	0.3020000
chr11	35119456	35121456	Slit3	.	+	3	146	2000	0.0730000
chr11	35614816	35616816	Mir218-2	.	+	6	294	2000	0.1470000
chr11	35767495	35769495	Pank3	.	+	5	207	2000	0.1035000
chr11	35780396	35782396	Mir103-1	.	+	11	451	2000	0.2255000
chr11	35798884	35800884	Fbll1	.	-	6	294	2000	0.1470000
chr11	35834528	35836528	Rars	.	-	5	210	2000	0.1050000
chr11	35980089	35982089	Wwc1	.	-	20	660	2000	0.3300000
chr11	36944243	36946243	Odz2	.	-	10	411	2000	0.2055000
chr11	38520045	38522045	Gm12130	.	-	6	256	2000	0.1280000
chr11	40695203	40697203	Mat2b	.	-	11	400	2000	0.2000000
chr11	40731642	40733642	Nudcd2	.	+	14	603	2000	0.3015000
chr11	40733437	40735437	Hmmr	.	-	20	719	2000	0.3595000
chr11	40755286	40757286	Ccng1	.	-	8	329	2000	0.1645000
chr11	42000678	42002678	Gabrg2	.	-	6	297	2000	0.1485000
chr11	42182930	42184930	Gabra1	.	-	3	110	2000	0.0550000
chr11	42321051	42323051	Gabra6	.	-	5	207	2000	0.1035000
chr11	42417757	42419757	Gabrb2	.	+	10	406	2000	0.2030000
chr11	43147877	43149877	Atp10b	.	+	11	476	2000	0.2380000
chr11	43374461	43376461	Mir146	.	-	4	197	2000	0.0985000
chr11	43426248	43428248	Pttg1	.	-	8	382	2000	0.1910000
chr11	43431731	43433731	Slu7	.	+	8	395	2000	0.1975000
chr11	43472306	43474306	C1qtnf2	.	+	5	200	2000	0.1000000
chr11	43526784	43528784	Ccnjl	.	+	12	440	2000	0.2200000
chr11	43601511	43603511	Fabp6	.	-	7	288	2000	0.1440000
chr11	43679998	43681998	Pwwp2a	.	+	8	339	2000	0.1695000
chr11	43747973	43749973	Ttc1	.	-	11	417	2000	0.2085000
chr11	43836332	43838332	Adra1b	.	-	7	348	2000	0.1740000
chr11	44398063	44400063	Il12b	.	+	6	258	2000	0.1290000
chr11	44470548	44472548	Ublcp1	.	-	13	493	2000	0.2465000
chr11	44516964	44518964	Rnf145	.	+	9	346	2000	0.1730000
chr11	44616134	44618134	Ebf1	.	+	5	249	2000	0.1245000
chr11	45116928	45118928	Gm12159	.	-	3	149	2000	0.0745000
chr11	45806083	45808083	F630206G17Rik	.	+	7	149	2000	0.0745000
chr11	45849964	45851964	Clint1	.	+	8	307	2000	0.1535000
chr11	45944935	45946935	Lsm11	.	-	9	396	2000	0.1980000
chr11	45955494	45957494	Thg1l	.	-	8	383	2000	0.1915000
chr11	45978310	45980310	Sox30	.	+	6	277	2000	0.1385000
chr11	46053987	46055987	Adam19	.	+	6	234	2000	0.1170000
chr11	46166359	46168359	Nipal4	.	-	3	133	2000	0.0665000
chr11	46233557	46235557	C030019I05Rik	.	+	7	327	2000	0.1635000
chr11	46312859	46314859	Cyfip2	.	-	11	497	2000	0.2485000
chr11	46389515	46391515	Itk	.	-	9	402	2000	0.2010000
chr11	46402730	46404730	Fam71b	.	+	1	49	2000	0.0245000
chr11	46434947	46436947	Med7	.	+	3	149	2000	0.0745000
chr11	46452931	46454931	Havcr2	.	+	6	295	2000	0.1475000
chr11	46522251	46524251	Gm12169	.	+	4	198	2000	0.0990000
chr11	46546413	46548413	Gm12171	.	+	9	366	2000	0.1830000
chr11	46569513	46571513	BC053393	.	+	4	198	2000	0.0990000
chr11	46629274	46631274	Dppa1	.	-	5	244	2000	0.1220000
chr11	46645006	46647006	Gm4926	.	-	7	328	2000	0.1640000
chr11	46707104	46709104	Timd2	.	-	1	50	2000	0.0250000
chr11	46738223	46740223	Havcr1	.	+	7	347	2000	0.1735000
chr11	46808799	46810799	Timd4	.	+	5	248	2000	0.1240000
chr11	47379302	47381302	Sgcd	.	-	6	223	2000	0.1115000
chr11	48798360	48800360	Gnb2l1	.	+	22	742	2000	0.3710000
chr11	48800033	48802033	Snord96a	.	+	26	907	2000	0.4535000
chr11	48801139	48803139	Snord95	.	+	13	606	2000	0.3030000
chr11	48817391	48819391	Trim41	.	-	14	576	2000	0.2880000
chr11	48824138	48826138	Trim7	.	+	10	427	2000	0.2135000
chr11	48871346	48873346	Irgm1	.	-	15	701	2000	0.3505000
chr11	48902152	48904152	Gm5431	.	-	5	244	2000	0.1220000
chr11	48927159	48929159	Gm12185	.	-	5	235	2000	0.1175000
chr11	48979381	48981381	9930111J21Rik1	.	-	17	713	2000	0.3565000
chr11	48992246	48994246	Tgtp1	.	-	8	319	2000	0.1595000
chr11	49048733	49050733	Olfr56	.	+	8	289	2000	0.1445000
chr11	49051242	49053242	9930111J21Rik2	.	-	9	415	2000	0.2075000
chr11	49064212	49066212	Tgtp2	.	-	6	298	2000	0.1490000
chr11	49085055	49087055	Ifi47	.	+	15	548	2000	0.2740000
chr11	49113757	49115757	Olfr1396	.	-	6	300	2000	0.1500000
chr11	49146259	49148259	Olfr1395	.	+	3	150	2000	0.0750000
chr11	49158016	49160016	Olfr1394	.	+	9	404	2000	0.2020000
chr11	49187089	49189089	Btnl9	.	-	11	487	2000	0.2435000
chr11	49201500	49203500	Zfp62	.	+	29	927	2000	0.4635000
chr11	49242191	49244191	Mgat1	.	+	10	417	2000	0.2085000
chr11	49278150	49280150	Olfr1393	.	+	8	356	2000	0.1780000
chr11	49291297	49293297	Olfr1392	.	+	9	396	2000	0.1980000
chr11	49315548	49317548	Olfr10	.	+	9	400	2000	0.2000000
chr11	49325413	49327413	Olfr1391	.	+	9	409	2000	0.2045000
chr11	49338534	49340534	Olfr1390	.	+	10	451	2000	0.2255000
chr11	49428427	49430427	Olfr1389	.	+	5	221	2000	0.1105000
chr11	49441853	49443853	Olfr1388	.	+	5	240	2000	0.1200000
chr11	49457681	49459681	Olfr1387	.	+	2	99	2000	0.0495000
chr11	49468054	49470054	Olfr1386	.	+	7	243	2000	0.1215000
chr11	49492535	49494535	Olfr1385	.	+	5	249	2000	0.1245000
chr11	49511618	49513618	Olfr1384	.	+	5	250	2000	0.1250000
chr11	49521725	49523725	Olfr1383	.	+	7	298	2000	0.1490000
chr11	49533187	49535187	Olfr1382	.	+	7	336	2000	0.1680000
chr11	49549749	49551749	Olfr1381	.	+	13	583	2000	0.2915000
chr11	49561923	49563923	Olfr1380	.	+	8	268	2000	0.1340000
chr11	49607679	49609679	Flt4	.	+	4	194	2000	0.0970000
chr11	49661610	49663610	Scgb3a1	.	+	11	461	2000	0.2305000
chr11	49712710	49714710	Cnot6	.	-	14	602	2000	0.3010000
chr11	49792155	49794155	Gfpt2	.	+	11	440	2000	0.2200000
chr11	49844751	49846751	Mapk9	.	+	14	555	2000	0.2775000
chr11	49899835	49901835	Rasgef1c	.	+	13	453	2000	0.2265000
chr11	50023331	50025331	Rnf130	.	+	7	348	2000	0.1740000
chr11	50067702	50069702	Mir340	.	+	7	292	2000	0.1460000
chr11	50129360	50131360	Tbc1d9b	.	+	7	305	2000	0.1525000
chr11	50172851	50174851	3010026O09Rik	.	+	6	249	2000	0.1245000
chr11	50210790	50212790	Sqstm1	.	-	8	315	2000	0.1575000
chr11	50223335	50225335	Mgat4b	.	+	15	587	2000	0.2935000
chr11	50238471	50240471	Ltc4s	.	-	5	178	2000	0.0890000
chr11	50292336	50294336	Maml1	.	-	15	559	2000	0.2795000
chr11	50325673	50327673	Canx	.	-	14	453	2000	0.2265000
chr11	50357879	50359879	Mir804	.	-	12	455	2000	0.2275000
chr11	50375719	50377719	Hnrnph1	.	+	21	760	2000	0.3800000
chr11	50431111	50433111	Rufy1	.	-	24	856	2000	0.4280000
chr11	50600085	50602085	Adamts2	.	+	4	200	2000	0.1000000
chr11	50827731	50829731	Zfp354c	.	-	8	375	2000	0.1875000
chr11	50841552	50843552	Zfp879	.	-	5	246	2000	0.1230000
chr11	50848685	50850685	Grm6	.	+	6	272	2000	0.1360000
chr11	50887443	50889443	Zfp454	.	-	7	341	2000	0.1705000
chr11	50916161	50918161	Zfp2	.	-	5	177	2000	0.0885000
chr11	50931635	50933635	Zfp354b	.	-	8	320	2000	0.1600000
chr11	50953632	50955632	Prop1	.	-	7	346	2000	0.1730000
chr11	50967020	50969020	Olfr1378	.	+	5	246	2000	0.1230000
chr11	50982703	50984703	Olfr1377	.	+	8	345	2000	0.1725000
chr11	51004974	51006974	Olfr51	.	+	9	375	2000	0.1875000
chr11	51025004	51027004	Olfr54	.	+	8	355	2000	0.1775000
chr11	51057257	51059257	Zfp354a	.	+	13	525	2000	0.2625000
chr11	51083087	51085087	9230009I02Rik	.	+	5	248	2000	0.1240000
chr11	51261171	51263171	Clk4	.	+	15	694	2000	0.3470000
chr11	51262951	51264951	BC049762	.	-	29	788	2000	0.3940000
chr11	51287920	51289920	Col23a1	.	+	8	316	2000	0.1580000
chr11	51582757	51584757	Agxt2l2	.	+	12	498	2000	0.2490000
chr11	51606881	51608881	Hnrnpab	.	-	11	465	2000	0.2325000
chr11	51617773	51619773	Nhp2	.	+	12	510	2000	0.2550000
chr11	51635896	51637896	Rmnd5b	.	-	10	382	2000	0.1910000
chr11	51648954	51650954	D930048N14Rik	.	+	8	356	2000	0.1780000
chr11	51651073	51653073	N4bp3	.	-	8	358	2000	0.1790000
chr11	51688634	51690634	0610009B22Rik	.	-	14	412	2000	0.2060000
chr11	51756834	51758834	Sec24a	.	-	19	614	2000	0.3070000
chr11	51761663	51763663	Sar1b	.	+	18	654	2000	0.3270000
chr11	51857481	51859481	Phf15	.	-	14	632	2000	0.3160000
chr11	51965631	51967631	Cdkn2aipnl	.	+	11	437	2000	0.2185000
chr11	52000466	52002466	Ube2b	.	-	24	644	2000	0.3220000
chr11	52002221	52004221	Cdkl3	.	+	10	421	2000	0.2105000
chr11	52096824	52098824	Ppp2ca	.	+	14	558	2000	0.2790000
chr11	52124746	52126746	Mir3061	.	+	11	525	2000	0.2625000
chr11	52145528	52147528	Olfr1373	.	-	8	328	2000	0.1640000
chr11	52157907	52159907	Olfr1372-ps1	.	-	9	446	2000	0.2230000
chr11	52213987	52215987	Olfr1371	.	-	11	466	2000	0.2330000
chr11	52229995	52231995	Skp1a	.	+	14	568	2000	0.2840000
chr11	52282571	52284571	Tcf7	.	-	13	542	2000	0.2710000
chr11	52359115	52361115	Vdac1	.	+	14	499	2000	0.2495000
